nome_planta
Dacryodes acutipyrena
Dacryophyllum falcifolium
Dacryotrichia robinsonii
Dactyladenia floretii
Dactylicapnos gaoligongshanensis
Dactyliophora salomonia
Dactylis stenophylla
Dactylocamptis weberi
Dactylocardamum imbricatifolium
Dactylocladus stenostachys
Dactyloctenium australe
Dactylodenia aravardii
Dactylorhiza abantiana
Dahlia calzadana
Dahliaphyllum almedae
Dahlstedtia dehiscens
Daiotyla rhodotyla
Dalbergia acariaeantha
Dalbergiella nyasae
Dalea acracarpica
Dalechampia albibracteosa
Dalembertia hahniana
Daltonia baldwinii
Dalzellia attapeuensis
Damasonium constrictum
Damnacanthus guangxiensis
Dampiera anonyma
Damrongia tribounii
Danaea alansmithii
Danais andribensis
Dandya balsensis
Danhatchia copelandii
Daniellia alsteeniana
Danthonia annableae
Danthoniastrum brevidentatum
Danthoniopsis aptera
Danxiaorchis mangdangshanensis
Dapania pentandra
Daphnandra apatela
Daphne chingshuishaniana
Daphniphyllum hongiaoense
Daphnopsis bissei
Darwinia briggsiae
Dasispermum grandicarpum
Dasycondylus riedelii
Dasygrammitis kinabaluensis
Dasylirion berlandieri
Dasymaschalon bachmaense
Dasynotus daubenmirei
Dasyphyllum brevispinum
Dasypogon bromeliifolius
Dasypyrum villosum
Datura kymatocarpa
Daucus aleppicus
Dauresia alliariifolia
Davallia napoensis
Davidsonia johnsonii
Daviesia arthropoda
Davilanthus hidalgoanus
Davilla bahiana
Dawsonia lativaginata
Dayia grantii
Deamia funis
Decachaeta haenkeana
Decaisnea fargesii
Decaisnina longipes
Decalobanthus sumatranus
Decaneuropsis gratiosa
Decarydendron ranomafanense
Decaryochloa diadelpha
Decaschistia byrnesii
Decaspermum albociliatum
Decatoca spencerii
Decatropis coulteri
Decazesia hecatocephala
Decazyx esparzae
Deceptifrons plagiochiloides
Declieuxia aspalathoides
Decorsea livida
Dedeckera eurekensis
Deeringia humbertiana
Degeneria vitiensis
Degranvillea dermaptera
Deguelia decorticans
Dehaasia assamica
Deianira cyathifolia
Deinandra bacigalupii
Deinbollia boinensis
Deiregyne callifera
Delairea aparadensis
Delamerea procumbens
Delarbrea longicarpa
Delissea argutidentata
Delonix pumila
Delopyrum articulatum
Delosperma adamantinum
Delphinium aemulans
Deltaria brachyblastophora
Demosthenesia dudleyi
Dendrobangia multinervia
Dendrobium acuiferum
Dendrocacalia crepididifolia
Dendrocalamus atroviridis
Dendroceros borbonicus
Dendrocnide carriana
Dendrolobium geesinkii
Dendromyza hiepkoana
Dendropanax alberti-smithii
Dendropemon caymanensis
Dendrophorbium arboluco
Dendrophthoe costulata
Dendrophthora bermejae
Dendrophylax alcoa
Dendrosenecio cheranganiensis
Dendrosicyos socotranus
Dendrosipanea prancei
Dendrothrix condorensis
Dendrotrophe amorpha
Denhamia megacarpa
Dennstaedtia axilaris
Dentella concinna
Deparia boryana
Deppea amaranthina
Deprea auccana
Dermatobotrys saundersii
Derris breviramosa
Deschampsia baicalensis
Descurainia browniae
Desmanthodium blepharopodum
Desmanthus chacoensis
Desmazeria lorentii
Desmidorchis impostor
Desmocladus austrinus
Desmodium amplistipulaceum
Desmoncus cirrhifer
Desmopsis brachypoda
Desmos macrocarpus
Detarium macrocarpum
Deutzia breviloba
Deutzianthus tonkinensis
Deverra rapaletsa
Devia xeromorpha
Devogelia intonsa
Dewevrella cochliostema
Dewildemania burundiensis
Diacranthera hebeclinia
Diacrodon compressus
Dialium cochinchinense
Dialypetalanthus fuscescens
Dialypetalum humbertianum
Diamantina lombardii
Diandrolyra tatianae
Dianella atraxis
Dianthoveus cremnophilus
Dianthus acantholimonoides
Diapensia wardii
Diaperia multicaulis
Diaphananthe ceriflora
Diaphractanthus bomolepis
Diarthron altaica
Diascia aliciae
Diastatea expansa
Diastella fraterna
Diastema fimbratilobum
Diatenopteryx grazielae
Dicarpellum paucisepalum
Dicella conwayi
Dicellandra barteri
Dicerandra fumella
Diceratella floccosum
Dicercoclados triplinervis
Dichaea acroblepara
Dichaetanthera amphorocalyx
Dichanthelium appalachiense
Dichanthium concanensis
Dichapetalum alaotrense
Dichazothece cylindracea
Dichelachne hirtella
Dicheranthus plocamoides
Dichilus lebeckioides
Dichocarpum basilare
Dichodon alaicum
Dichodontium integrum
Dichondra donelliana
Dichopogon tyleri
Dichorisandra aonae
Dichoropetalum alanyensis
Dichostemma zenkeri
Dichromanthus cinnabarinus
Dichrostachys akataensis
Dicksonia amorosoana
Dicladanthera forrestii
Diclidanthera octandra
Diclinanona matogrossensis
Dicliptera abuensis
Diclis bambuseti
Dicnemon dixonianum
Dicoma alemannii-mazzocchii
Dicoria calliptera
Dicoryphe buddlejoides
Dicraeanthus ramosus
Dicranella acroclada
Dicranodontium filifolium
Dicranolejeunea atrata
Dicranolepis baertsiana
Dicranoloma atlanticum
Dicranopteris baliensis
Dicranopygium aristeguietae
Dicranostigma iliensis
Dicranostyles costanensis
Dicranum afoninae
Dicraspidia donnell-smithii
Dicrastylis capitellata
Dicrocaulon brevifolium
Dictyanthus altatensis
Dictyophleba rudens
Dicymbe bernardii
Dicypellium manausense
Didelotia engleri
Didierea trollii
Didissandra anisanthera
Didonica crassiflora
Didymaea ixtepejiensis
Didymanthus roei
Didymocarpus adenocalyx
Didymocheton alliaceus
Didymochlaena comorensis
Didymocistus chrysadenius
Didymodon alpinus
Didymopanax houlletii
Didymoplexiella laosensis
Didymoplexis avaratraensis
Didymosalpinx callianthus
Didymostigma leiophyllum
Dieffenbachia aglaonematifolia
Dielitzia tysonii
Dielsiodoxa altimontana
Dierama adelphicum
Dietes butcheriana
Digitacalia crypta
Digitalis davisiana
Digitaria adamaouensis
Diglyphosa elmeri
Dignathia villosa
Diheteropogon microterus
Dilatris ixioides
Dilkea cuneata
Dillandia subumbellata
Dillenia cyclopensis
Dillwynia crispii
Dilobeia tenuinervis
Dilochia carnosa
Dilodendron bipinnatum
Dimerandra carnosiflora
Dimeria balakrishnaniana
Dimerocostus cryptocalyx
Dimerostemma asperatum
Dimetia brevipetiolata
Dimetra craibiana
Dimocarpus australianus
Dimorphandra campinarum
Dimorphanthera alpivaga
Dimorphocarpa pinnatifida
Dimorphocladon echinocarpus
Dimorphocoma minutula
Dimorphorchis rossii
Dimorphotheca pulvinalis
Dinebra polycarpha
Dinetus racemosus
Dinizia jueirana-facao
Dinklageodoxa scandens
Dinochloa albociliata
Dinophora spenneroides
Dintera pterocaulis
Dioclea lehmannii
Diodia aulacosperma
Diodonopsis ramiromedinae
Diogenesia alstoniana
Dioncophyllum thollonii
Dionycha triangularis
Dionychastrum schliebenii
Dionysia alipourii
Dioon argenteum
Dioscorea abysmophila
Diosma acmaephylla
Diospyros acris
Dipcadi balfourii
Diphasiastrum complanatum
Diphyllarium mekongense
Diphyllocalyx galanus
Diphysa macrophylla
Diphyscium chiapense
Diplachne fusca
Diplacrum latzii
Diplacus cascadensis
Diplasiolejeunea andringitrae
Diplaspis nivis
Diplatia alberticii
Diplazium acanthopus
Diplectria myrtifolia
Diplodiscus latifii
Diploglottis berniana
Diplokeleba herzogii
Diploknema oligomera
Diplolaena andrewsii
Diplolepis bulligera
Diplolophium boranense
Diplomeris josephii
Diplopanax stachyanthus
Diplopeltis petiolaris
Diplophyllum androgynum
Diplopterygium glaucoides
Diplopterys cururuensis
Diplospora lasiantha
Diplostephium abietinum
Diplotaenia bingolensis
Diplotaxis antoniensis
Diplotropis incexis
Diplusodon adpressipilus
Dipodium ammolithum
Diposis bulbocastanum
Dipsacus cephalarioides
Dipteris nieuwenhuisii
Dipterocarpus applanatus
Dipterocypsela succulenta
Dipteropeltis macrantha
Dipteryx hermetopascoaliana
Diptychandra granadillo
Dipyrena spartioides
Disa aconitoides
Disanthus cercidifolius
Discaria serratifolia
Dischidia alternans
Dischidiopsis imberbis
Dischisma crassum
Dischistocalyx champluvieranus
Disciphania cardiophylla
Discocactus piscibarbarus
Discocalyx amplifolia
Discocarpus pedicellatus
Discolobium hirtum
Discospermum reyesii
Disepalum coronatum
Disisocactus petersenii
Disocactus salvadorensis
Disophyllum amaranthinum
Disoselenicereus maynardiae
Disparago gongylodes
Disperis ankarensis
Disphyma dunsdonii
Disporopsis bakerorum
Disporum dushanense
Dissiliaria baloghioides
Dissocarpus fontinalis
Dissochaeta acmura
Dissomeria glanduligera
Dissotis findlaysonii
Disteganthus gracieae
Distephanus ambongensis
Disterigma appendiculatum
Distichirhops megale
Distichium asperrimum
Distichlis bajaensis
Distichochlamys benenica
Distichophyllidium antarense
Distichophyllum angustissimum
Distimake aparantae
Distrianthes exxonmobilensis
Distyliopsis lanata
Distylium elaeagnoides
Disynaphia achillaea
Ditassa auriflora
Ditrichopsis baikalensis
Ditrichum apophysatum
Ditta maestrensis
Diuranthera chinglingensis
Diuris amplissima
Dizygostemon riparius
Djinga cheekii
Dobinea vulgaris
Dodonaea amplisemina
Dolianthus kairoi
Dolicholobium aneityense
Dolichometra leucantha
Dolichomitriopsis cherdantsevae
Dolichopetalum kwangsiense
Dolichos aciphyllus
Dolichostemon verticillatus
Doliocarpus areolatus
Dolomiaea baltalensis
Dombeya albisquama
Domeykoa perennis
Domingoa susiana
Donatia novae-zelandiae
Donella ranirisonii
Doniophyton weddellii
Donnellia davidsei
Donnellsmithia ampulliformis
Dontostemon intermedius
Dopatrium baoulense
Doratoxylon littorale
Dorcoceras brunneum
Doronicum barcense
Dorstenia acangatara
Doryopteris excisa
Doselia galilensis
Douradoa consimilis
Dovyalis hispidula
Doyleanthus arillata
Draba abiskoensis
Dracaena afromontana
Dracocephalum adylovii
Draconanthes chingazaense
Dracontioides salvianii
Dracontium albostipes
Dracontomelon laoticum
Dracophyllum cockaynianum
Dracosciadium italae
Dracoscirpoides surculosa
Dracula adrianae
Drakaea andrewsiae
Drapetes muscosus
Dregeochloa calviniensis
Drepananthus khaosoi
Drepanocladus jacuticus
Drepanolejeunea actinogyna
Drepanostachyum annulatum
Dresslerella archilae
Dressleria aurorae
Dresslerothamnus schizotrichus
Driessenia aequiappendiculata
Drimia cochlearis
Drimiopsis seretii
Drimycarpus anacardifolius
Droguetia gaudichaudiana
Droogmansia dorae
Drosanthemopsis kwaganapensis
Drosanthemum anemophilum
Drosera adelae
Drummondia pursellii
Drummondita billyacatting
Dryadella ana-paulae
Dryadodaphne trachyphloia
Dryadorchis dasystele
Dryas grandiformis
Drymaria arenarioides
Drymoanthus minutus
Drymocallis damghanensis
Drymonia aciculata
Drymophila cyanocarpa
Drynaria heracleum
Dryobalanops keithii
Dryopetalon membranifolium
Dryopteris aemula
Dryostichum singulare
Drypetes aetoxyloides
Dubautia hanaulaensis
Duboisia arenitensis
Dubouzetia australiensis
Dubyaea cymiformis
Duckeella adolphii
Duckeodendron cestroides
Ducrosia flabellifolia
Dudleya brittonii
Duguetia aripuanae
Duhaldea nervosa
Duidaea marahuacensis
Dumasia prazeri
Dunbaria floresiana
Dunnia sinensis
Duosperma clarae
Duperreya halfordii
Dupoa labradorica
Duranta buxifolia
Durio bruneiensis
Duroia amapana
Durringtonia paludosa
Dussia foxii
Dutailliopsis gordonii
Duvalia eilensis
Duvaliaranthus albostriatus
Dyckia agudensis
Dymondia margaretae
Dypsis ambilaensis
Dyschoriste bayensis
Dysolobium tetragonum
Dysoxylum carolinae
Dysphania kalpari
Earina aestivalis
Ebenus armitagei
Ecbolium fimbriatum
Ecclinusa campinae
Eccoptocarpha obconiciventris
Eccremidium floridanum
Ecdeiocolea monostachya
Echeandia altipratensis
Echeveria amphoralis
Echidnopsis bentii
Echinacanthus longzhouensis
Echinocactus multicostatus
Echinocereus barthelowianus
Echinochloa glabrescens
Echinomoza roseiflora
Echinopepon jaliscanus
Echinophora platyloba
Echinopogon cheelii
Echinops abstersibilis
Echinopsis droegeana
Echinopterys setosa
Echinosepala expolita
Echiochilon baricum
Echites brevipedunculatus
Echium anchusoides
Eclecticus chungii
Eclipta alatocarpa
Ectopopterys soejartoi
Ectropothecium adnatum
Ecua moluccensis
Ecuadendron acosta-solisianum
Edgeworthia eriosolenoides
Edraianthus horvatii
Ehretia changjiangensis
Ehrharta eburnea
Eidothea hardeniana
Einadia triandra
Eitenia polyseta
Eithea lagopaivae
Ekimia ozcansecmenii
Ekmanochloa subaphylla
Elacholoma hornii
Elaeagia alterniramosa
Elaeagnus bambusetorum
Elaeocarpus achmadii
Elaeoluma crispa
Elaeosticta seravschanica
Elaphandra moriana
Elaphoglossum adulterinum
Elatine ecuadoriensis
Elatostema abangense
Elattostachys aiyurensis
Elegia altigena
Elekmania stenodon
Eleocharis abnorma
Elephantopus arenarius
Elettaria facifera
Eleusine kigeziensis
Eleutherandra pes-cervi
Eleutherostylis renistipulata
Elionurus euchaetus
Elleanthus albiflorus
Ellenbergia glandulata
Ellipanthus glabrifolius
Elmeriobryum guatemalense
Eloyella bifida
Elsholtzia bodinieri
Eltroplectris assumpcaoana
Elvasia bisepala
Elwendia darwasica
Elyhordeum arachleicum
Elyleymus aristatus
Elymandra subulata
Elymostachys badachschanica
Elymus amgensis
Elytranthe colletii
Elytraria filicaulis
Elytropappus aridus
Elytrostachys clavigera
Embadium jobnstonii
Embelia basankusuensis
Emblemantha urnulata
Emblingia calceoliflora
Emilia adamagibaensis
Emiliella biensis
Eminia harmsiana
Eminium koenenianum
Emmenosperma pancherianum
Emmotum celiae
Emplectanthus cordatus
Empleuridium juniperinum
Empleurum unicapsulare
Empodium veratrifolium
Empogona jenniferae
Enantiophylla heydeana
Encalypta altunensis
Encelia conspersa
Encephalartos aplanatus
Encholirium anteroi
Encyclia acapulcensis
Endiandra aggregata
Endlicheria arachnocome
Endocomia virella
Endodesmia calophylloides
Endospermum chinense
Endostemon ctenoneurus
Enekbatus bounites
Engelhardia danumensis
Englerina collinsii
Englerocharis ancashensis
Englerodendron korupense
Englerophytum ferrugineum
Enicostema elizabethae
Enigmella thallina
Enkianthus pauciflorus
Ennealophus fimbriatus
Enneapogon asperatus
Enriquebeltrania disjuncta
Ensete lecongkietii
Entada bacillaris
Entandrophragma bussei
Enterolobium barinense
Enteropogon coimbatorensis
Enterosora campbellii
Entodon adyris
Entodontella cameruniae
Entolasia minutifolia
Entosthodon abramovae
Entosthymenium tristichum
Enydra anagallis
Eobruchia ecuatoriana
Eomecon chionantha
Eotrichocolea furukii
Epacris alba-compacta
Epaltes harrisii
Eperua banaensis
Ephedra boelckei
Ephedranthus columbianus
Ephedrides trifurcata
Ephemeropsis tjibodensis
Ephemerum apiculatum
Ephippiandra masoalensis
Epiblastus accretus
Epidendrum acjanacoense
Epidryos guayanensis
Epifagus virginianus
Epigaea intertexta
Epilobium abortivum
Epimedium baieali-guizhouense
Epipactis ariosica
Epiphyllum baueri
Epipogium kentingense
Epipremnum dahlii
Epiprinus lanceifolius
Epipterygium biauritum
Epirixanthes compressa
Episcia duidae
Epistemma assianum
Epistephium amabile
Epithelantha cryptica
Epithema dolichopodum
Epixochia splendens
Eplingiella brightoniae
Equisetum bowmanii
Eragrostis acamptoclada
Eranthemum austrosinense
Eranthis iranica
Ercilla syncarpellata
Erechtites bukaensis
Eremanthus argenteus
Eremitis afimbriata
Eremoblastus caspicus
Eremocaulon aureofimbriatum
Eremocharis confinis
Eremochloa eriopoda
Eremogone cliftonii
Eremolaena darainensis
Eremophila accrescens
Eremosparton flaccidum
Eremospatha barendii
Eremosyne pectinata
Eremurus alaicus
Erepsia aperta
Eria barringtoniana
Eriachaenium magellanicum
Eriachne agrostidea
Erianthemum lanatum
Eriastrum calocyanum
Erica abelii
Ericameria arizonica
Erichsenia uncinata
Ericomyrtus drummondii
Erigeron adenophorus
Erinus thiabaudii
Eriobotrya hongiaoensis
Eriocaulon achiton
Eriocephalus capitellatus
Eriochilus collinus
Eriochlamys behrii
Eriochloa crebra
Eriochrysis concepcionensis
Eriocnema fulva
Eriocoelum dzangense
Eriocoma valdesii
Eriodictyon altissimum
Eriogonum abertianum
Eriolaena barnettiae
Eriope anamariae
Eriophorum beringianum
Eriophyllum ambrosiodes
Eriophyton sunhangii
Eriopus papillatus
Eriosema adamaouense
Eriosemopsis subanisophylla
Eriosolena composita
Eriospermum aequilibre
Eriostemon cynobiformis
Eriotheca alversonii
Eriotrix commersonii
Erisma arietinum
Erismadelphus sessilis
Erismanthus obliquus
Erithalis quadrangularis
Eritrichium acicularum
Erlangea angelinii
Ernestia adenotricha
Ernodea cokeri
Erodiophyllum acanthocephalum
Erodium aguilellae
Erucaria bornmuelleri
Erucastrum abyssinicum
Erycibe brunneopilosa
Erymophyllum compactum
Eryngium agavifolium
Erysimum acrotonum
Erythranthe austrolatidens
Erythrina addisoniae
Erythrocephalum caudatum
Erythrochiton fallax
Erythrococca fischeri
Erythrodes boettcheri
Erythronium hendersonii
Erythrophleum coumingo
Erythrophyllopsis perlaticosta
Erythrophysa belinii
Erythrospermum ampullaceum
Erythrostemon guevarafeferi
Erythroxylum acrobeles
Escallonia herrerae
Eschenbachia blinii
Eschscholzia androuxii
Eschweilera aguilarii
Escobedia brachydonta
Esenbeckia almawillia
Espeletia algodonosa
Espostoa calva
Espostocactus baumannii
Esterhazya eitenorum
Etericius parasiticus
Ethulia bicostata
Etlingera acanthodes
Eucalyptopsis alauda
Eucalyptus abdita
Eucamptodontopsis tortuosa
Euceraea rheophytica
Euchaetis albertiniana
Euchiton litticola
Euchorium cubense
Euchresta tubulosa
Euclea dewinteri
Eucnide chiapasana
Eucomis grimshawii
Eucrosia calendulina
Eucryphia hillieri
Eudema arequipa
Eugeissona brachystachys
Eugenia aboukirensis
Eulalia madkotiensis
Eulaliopsis sykesii
Eulejeunea setulosa
Eulophia angustilabris
Eulychnia barquitensis
Eumorphia davyi
Euodia hylandii
Euonymus aculeolus
Eupatoriastrum chlorostylum
Eupatorina sophiifolia
Eupatoriopsis hoffmanniana
Eupatorium adamantium
Euphorbia aaron-rossii
Euphrasia achibuenoensis
Euplassa cantareirae
Euploca antillana
Eupomatia bennettii
Euptychium piliferum
Eureiandra lasiandra
Eurhynchium acicladium
Euroschinus jaffrei
Eurya acromonodontus
Eurycentrum salomonense
Eurycoma harmandiana
Euryodendron excelsum
Euryomyrtus inflata
Euryops acraeus
Eurypetalum unijugum
Eurystyles barrerorum
Eurytaenia hinckleyi
Eustachys paranensis
Eustegia macropetala
Eustephia armifera
Eustigma honbaense
Eustoma exaltatum
Eutaxia acanthoclada
Euterpe longibracteata
Eutetras palmeri
Euthamia oklahomensis
Eutrema bulbiferum
Eversmannia sarytavica
Evolvulus altissimus
Exacum alberti-grimaldii
Exallosperma longiflora
Exbucklandia longipetala
Excoecaria antsingyensis
Exocarpos clavatus
Exochogyne steyermarkii
Exodictyon parkinsonii
Exormotheca bischlerae
Exostema glaberrimum
Exostyles godoyensis
Eysenhardtia officinalis
Faberia ceterach
Fabiana bryoides
Fabronia brachyphylla
Facchinia grignensis
Fadenia zygophylloides
Fadogia audruana
Fagopyrum callianthum
Fagraea acutibracteata
Fagus chienii
Falcatifolium angustum
Fallopia conollyana
Fanninia caloglossa
Faramea accumulans
Fargesia alatovaginata
Faroa amara
Farsetia burtonae
Faucaria nemorosa
Faujasia cadetiana
Faurea recondita
Fauriella baolocensis
Feldstonia nitens
Felicia bampsiana
Fendlera tamaulipana
Fendlerella lasiopetala
Fenerivia madinidravina
Fenestratarum culum
Ferdinandusa boomii
Feretia apodanthera
Fernandezia amboroensis
Fernseea bocainensis
Ferocactus lindsayi
Ferraria densepunctulata
Ferreyranthus ramonii
Ferrocalamus fibrillosus
Ferula amanicola
Ferulago akpulatii
Festuca achtarovii
Festulolium fredericii
Festulpia hubbardii
Fevillea anomalosperma
Fibraurea darshanii
Ficalhoa laurifolia
Ficinia anysbergensis
Ficus ampana
Filago cretensis
Filarum manserichense
Filetia hirta
Filibryum deguchianum
Filipendula kiraishiensis
Fillaeopsis discophora
Fimbribambusa rifaiana
Fimbristylis adenolepis
Fingerhuthia sesleriiformis
Finschia ferruginiflora
Firmiana danxiaensis
Fischeria brachycalyx
Fissidens acreanus
Fissistigma brevistipitatum
Fitchia mangarevensis
Fittingia carnosifolia
Flabellidium spinosum
Flacourtia amalotricha
Flagellaria collaris
Flagenium farafanganense
Flaveria chlorifolia
Fleischerobryum macrophyllum
Fleischmannia altihuanucana
Fleischmanniopsis anomalochaeta
Flemingia horsfieldii
Fleurydora felicis
Flexanthera subcordata
Flindersia fournieri
Florestina liebmannii
Floribundaria golae
Floscaldasia hypsophila
Floscopa leiothyrsa
Flosmutisia paramicola
Flourensia cajabambensis
Flueggea taiwanensis
Flyriella harrimanii
Fockeanthus hausmannii
Foeniculum scoparium
Foetidia asymetrica
Foleyola billotii
Folioceros kashyapii
Fontainea fugax
Fontinalis dichelymoides
Forchhammeria emarginata
Forcipella cleistochlamys
Fordia brachybotrya
Fordiophyton brevicaule
Forestiera corollata
Forsskaolea griersonii
Forsstroemia noguchii
Forstera bidwillii
Forsteronia amblybasis
Forsythia europaea
Forzzaea coutensis
Fosbergia alleizettii
Fossombronia alaskana
Fosterella batistana
Fothergilla milleri
Fouquieria burragei
Fragaria bringhurstii
Frailea alexandri
Frangula blumeri
Frankenia ambita
Franklandia fucifolia
Frasera ackermaniae
Fraxinus apertisquamifera
Freesia andersoniae
Freycinetia admiraltiensis
Freylinia tropica
Freziera apolobambensis
Fridericia resinosa
Friesodielsia brevistipitata
Fritillaria alfredae
Fritzschia anisostemon
Froelichia paraguayensis
Froesia gereauana
Froesiochloa boutelouoides
Froesiodendron urceocalyx
Frommia ceratophylloides
Frullania akiyamae
Fuchsia ampliata
Fuerstia dendrothrix
Fuertesimalva multilobata
Fuirena bernieri
Fulcaldea stuessyi
Fumana bonapartei
Fumaria burnatii
Fumariola turkestanica
Funaria bogosica
Funariophyscomitrella bivalens
Funastrum rupicola
Funifera insulae
Funkiella versiformis
Furcraea flavoviridis
Furtadoa indrae
Fuscocephaloziopsis subintegra
Fusifilum gifbergense
Fusispermum laxiflorum
Gadoria falukei
Gaertnera aphanodioica
Gagea absurda
Gagnebina bakoliae
Gahnia halmaturina
Gaillardia cabrerae
Gaimardia amblyphylla
Galactia anisopoda
Galactites rigualii
Galactophora colellana
Galagania neglecta
Galantharum kishii
Galanthus koenenianus
Galatella bogdaica
Galeana hastata
Galeandra arundinis
Galearis huanglongensis
Galega cirujanoi
Galeola humblotii
Galeopsis carinthiaca
Galianthe aurelii
Galiniera myrtoides
Galinsoga amboensis
Galipea congestiflora
Galium abaujense
Gallienia sclerophylla
Galopina crocyllioides
Galphimia amambayensis
Galvezia elisensii
Gamanthus ferganicus
Gambeya korupensis
Gammiella panchienii
Gamochaeta ambatesis
Gaolejeunea hoi
Garciadelia castilloae
Garcibarrigoa sinbundoya
Garcinia acuticosta
Garckea mathieui
Gardenia actinocarpa
Garnotia divergens
Garovaglia zantenii
Garrya corvorum
Garuleum schinzii
Gasteranthus acuticarinatus
Gasteria barbae
Gastrochilus acinacifolius
Gastrocotyle natolica
Gastrodia agnicellus
Gastrolobium acrocaroli
Gaudinia hispanica
Gaultheria acroleia
Gaussia spirituana
Gavilea gladysiae
Gaya atiquipana
Gaylussacia arassatubensis
Gayophytum oligospermum
Gazania schenkii
Geigeria burkei
Geijera helmsiae
Geissanthus andinus
Geissois belema
Geissolepis suaedaefolia
Geissorhiza adriaanii
Geissospermum reticulatum
Gelasia attariana
Gelasine paranaensis
Geleznowia eximia
Gelidocalamus annulatus
Gelsemium rankii
Genianthus bicoronatus
Geniostemon atarjanum
Geniostoma antherotrichum
Genipa infundibuliformis
Genista altoportillensis
Genlisea barthlottii
Genoplesium branwhiteorum
Gentiana albicalyx
Gentianella aerimontana
Geocarpon carolinianum
Geocaryum peloponesiacum
Geochorda glechomodes
Geogenanthus ciliatus
Geonoma aspidiifolia
Geophila aschersoniana
Geostachys belumensis
Geothamnus batangensis
Geranium aculeolatum
Gerardiina kundelungensis
Gerbera curvisquama
Gerhildiella rossneriana
Germainia khasyana
Gerrardina eylesiana
Gerritea pseudopetiolata
Gesneria barahonensis
Gethyllis britteniana
Geum aequilobatum
Gibasis consobrina
Gibbaeum geminum
Gibbsia carstenszensis
Gibsoniothamnus alatus
Gigantocalamus malpenensis
Gigantochloa albopilosa
Gigaspermum mouretii
Gilbertiodendron bambolense
Gilia aliquanta
Gillbeea adenopetala
Gilliesia curicana
Ginalloa flagellaris
Gingidia amphistoma
Ginoria jimenezii
Girgensohnia bungeana
Gisekia haudica
Githopsis pulchella
Givotia gosai
Glabrella bogaoi
Gladiolus actinomorphanthus
Gladiopappus vernonioides
Glandonia williamsii
Glandora goulandriorum
Glaphyropteridopsis jinfushanensis
Glaucium acutidentatum
Gleadovia banerjiana
Gleasonia duidana
Glechoma sino-grandis
Glechon hoehneana
Gleditsia medogensis
Gleichenia abscida
Glia decidua
Glicophyllum mortonianum
Glinus microphyllus
Globba acehensis
Globimetula cornutibracteata
Globularia ascanii
Globulariopsis obtusiloba
Globulinella halloyi
Globulostylis dewildeana
Glochidion auii
Glomera albiviridis
Glomeropitcairnia erectiflora
Glossadelphus dimorphus
Glossocardia alorensis
Glossocarya premnoides
Glossoloma harlequinoides
Glossostelma brevilobum
Glossostigma cleistanthum
Glossostipula strigosa
Glottiphyllum fergusoniae
Gloxinera donkelaariana
Gloxinia alterniflora
Gluema ivorensis
Glumicalyx lesuticus
Gluta capituliflora
Glyceria caspia
Glycine aphyonota
Glycosmis aglaioides
Glycydendron espiritosantense
Glycyrrhiza foetida
Glyphochloa henryi
Glyphomitrium crispifolium
Glyptopetalum euonymoides
Gmelina basifilum
Gnaphaliothamnus nesomii
Gnaphalium austroafricanum
Gnephosis cassiniana
Gnetum formosum
Gnidia bambutana
Gochnatia decora
Godoya antioquiensis
Goebelobryum vermiculare
Goeppertia effusa
Goetzea ekmanii
Goldbachia torulosa
Gollania arisanensis
Gomesa caatingana
Gomphandra coi
Gomphichis carlos-parrae
Gomphocalyx herniarioides
Gomphogyne bonii
Gompholobium baxteri
Gomphostemma aborense
Gomphrena anti-lethargica
Gonatostylis bougainvillei
Gongora alfieana
Gongreos bracteolatum
Gongrodiscus bilocularis
Gongronema gaudichaudii
Gongrospermum philippinense
Gongrostylus pipolyi
Gongylanthus javanicus
Gongylocarpus rubricaulis
Gongylolepis erioclada
Goniodiscus elaeospermus
Goniolimon cuspidatum
Gonioma malagasy
Goniomitrium seroi
Goniophlebium coadunatum
Goniopteris baorucensis
Goniothalamus amplifolius
Gonocalyx lilliae
Gonocarpus effusus
Gonocaryum impressinervium
Gonocytisus dirmilensis
Gonolobus absalonensis
Gonospermum gomerae
Gonystylus augescens
Gonzalagunia brenesii
Goodenia argillacea
Goodia medicaginea
Goodyera alveolatus
Gorceixia decurrens
Gorgonidium beckianum
Gorteria personata
Gosela eckloniana
Gossia bamagensis
Gossypium anapoides
Gouania acalyphoides
Gouinia isabelensis
Goupia guatemalensis
Govenia ciliilabia
Goydirola punctata
Gradyana franciscana
Graellsia chitralensis
Graffenrieda calyptrelloides
Grammatophyllum kinabaluense
Grammitis alsophilicola
Grandiphyllum ilhagrandense
Grangea gossypina
Graphistylis argyrotricha
Graptopetalum grande
Graptophyllum macrostemon
Gratiola fluviatilis
Gravesia albinervia
Grayia plummeri
Grazielanthus arkeocarpus
Grazielia bishopii
Grazielodendron riodocense
Greenea adangensis
Greeneothallus gemmiparus
Greeniopsis euphlebia
Greigia acebeyi
Grevillea acacioides
Grewia analamerensis
Greyia flanaganii
Grias ecuadorica
Grielum cuneifolium
Griersonia senecioides
Griffinia aracensis
Grimmeodendron jamaicense
Grimmia afroincurva
Grindelia coronensis
Griselinia carlomunozii
Grisollea myriantha
Grobya amherstiae
Grollea antheliopsis
Grosourdya milneri
Grossera glomeratospicata
Grosvenoria lopezii
Groutiella tuberculata
